Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
63000,CN1CCN(C(=O)c2cc3cc(Cl)cc(F)c3[nH]2)CC1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL2047448,6.3
63001,Cc1cc(Cl)cc2cc(C(=O)N3CCN(C)CC3)[nH]c12,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL2047449,6.3
63002,CNC1CN(c2nc(N)nc3cc(C4CCCC4)cnc23)C1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL2376803,6.5
63003,CN1C[C@H]2CN(C(=N)c3nc4ccccc4[nH]3)C[C@H]2C1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL1938979,6.5
63004,NCCc1cnc[nH]1,hrh4,Q9H3N8,Ki,=,7.2,CHEMBL90,60.0
63005,CN1CCN(c2nc(NCCc3cccs3)c3cc(Cl)ccc3n2)CC1,hrh4,Q9H3N8,Ki,=,7.2,CHEMBL452848,60.3
63006,COc1ccc(Cl)cc1-c1nc(N)nc(N2CCN(C)CC2)n1,hrh4,Q9H3N8,Ki,=,5.2,CHEMBL3290585,6007.0
63007,CC(C)(C)CCNc1cc(N2CCN(C3CCCCC3)CC2)ncn1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL1916502,601.0
63008,CN1CCN(c2nc(NCc3ccco3)c3ccccc3n2)CC1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL455133,602.6
63009,CN1CCC(N(C)CCCOc2ccc(-c3nc4cc(C(C)(C)C)ccc4[nH]3)cc2Cl)C1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL1085872,609.0
63010,CN1CCN(C(=O)c2cc3cccc(Br)c3[nH]2)CC1,hrh4,Q9H3N8,Ki,=,7.2,CHEMBL128252,61.0
63011,CN1CCN(c2nc3ccccc3nc2O)CC1,hrh4,Q9H3N8,Ki,=,7.2,CHEMBL414183,61.7
63012,O=C(c1ccc(OCCCc2cnc[nH]2)cc1)C1CC1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL14638,612.0
63013,Nc1nc(N2CC(N)C2)c2oc3ncc(Cl)cc3c2n1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL1915050,613.0
63014,CC(C)(C)CNc1nccc(N2CCN(C(=N)N)CC2)n1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL4576393,616.6
63015,CN1CCN(c2nc(N(C)C)c3cc(Cl)ccc3n2)CC1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL489060,616.6
63016,O=C(O)C(Cc1cccc2ccccc12)NC(=O)[C@@H](CS)Cc1ccccc1,hrh4,Q9H3N8,Ki,=,7.2,CHEMBL4084275,62.0
